train_loss,train_acc_step,epoch,step,val_acc_step,val_loss,val_acc_epoch,train_acc_epoch,test_acc_step,test_loss,test_acc_epoch
,,,2230,0.6875,,,,,,
,,,2231,0.71875,,,,,,
,,,2232,0.84375,,,,,,
,,,2233,0.875,,,,,,
,,,2234,0.6875,,,,,,
,,,2235,0.90625,,,,,,
,,,2236,0.75,,,,,,
,,,2237,0.8125,,,,,,
,,,2238,0.90625,,,,,,
,,,2239,0.71875,,,,,,
,,,2240,0.90625,,,,,,
,,,2241,0.875,,,,,,
,,,2242,0.75,,,,,,
,,,2243,0.8125,,,,,,
,,,2244,0.90625,,,,,,
,,,2245,0.8125,,,,,,
,,,2246,0.71875,,,,,,
,,,2247,0.78125,,,,,,
,,,2248,0.875,,,,,,
,,,2249,0.8125,,,,,,
,,,2250,0.84375,,,,,,
,,,2251,0.75,,,,,,
,,,2252,0.84375,,,,,,
,,,2253,0.75,,,,,,
,,,2254,0.84375,,,,,,
,,,2255,0.78125,,,,,,
,,,2256,0.84375,,,,,,
,,,2257,0.8125,,,,,,
,,,2258,0.875,,,,,,
,,,2259,0.90625,,,,,,
,,,2260,0.78125,,,,,,
,,,2261,0.84375,,,,,,
,,,2262,0.8125,,,,,,
,,,2263,0.71875,,,,,,
,,,2264,0.75,,,,,,
,,,2265,0.71875,,,,,,
,,,2266,0.78125,,,,,,
,,,2267,0.65625,,,,,,
,,,2268,0.78125,,,,,,
,,,2269,0.59375,,,,,,
,,,2270,0.8125,,,,,,
,,,2271,0.8125,,,,,,
,,,2272,0.84375,,,,,,
,,,2273,0.78125,,,,,,
,,,2274,0.90625,,,,,,
,,,2275,0.8125,,,,,,
,,,2276,0.65625,,,,,,
,,,2277,0.65625,,,,,,
,,,2278,0.78125,,,,,,
,,,2279,0.8125,,,,,,
,,,2280,0.84375,,,,,,
,,,2281,0.75,,,,,,
,,,2282,0.75,,,,,,
,,,2283,0.84375,,,,,,
,,,2284,0.75,,,,,,
,,,2285,0.75,,,,,,
,,,2286,0.8125,,,,,,
,,,2287,0.8125,,,,,,
,,,2288,0.78125,,,,,,
,,,2289,0.6875,,,,,,
,,,2290,0.75,,,,,,
,,,2291,0.6875,,,,,,
,,,2292,0.75,,,,,,
,,,2293,0.65625,,,,,,
,,,2294,0.84375,,,,,,
,,,2295,0.78125,,,,,,
,,,2296,0.875,,,,,,
,,,2297,0.78125,,,,,,
,,,2298,0.78125,,,,,,
,,,2299,0.71875,,,,,,
,,,2300,0.875,,,,,,
,,,2301,0.75,,,,,,
,,,2302,0.8125,,,,,,
,,,2303,0.8125,,,,,,
,,,2304,0.75,,,,,,
,,,2305,0.78125,,,,,,
,,,2306,0.8125,,,,,,
,,,2307,0.78125,,,,,,
,,,2308,0.875,,,,,,
,,,2309,0.90625,,,,,,
,,,2310,0.78125,,,,,,
,,,2311,0.8125,,,,,,
,,,2312,0.75,,,,,,
,,,2313,0.71875,,,,,,
,,,2314,0.6875,,,,,,
,,,2315,0.75,,,,,,
,,,2316,0.84375,,,,,,
,,,2317,0.65625,,,,,,
,,,2318,0.75,,,,,,
,,,2319,0.84375,,,,,,
,,,2320,0.8125,,,,,,
,,,2321,0.8125,,,,,,
,,,2322,0.84375,,,,,,
,,,2323,0.90625,,,,,,
,,,2324,0.71875,,,,,,
,,,2325,0.78125,,,,,,
,,,2326,0.8125,,,,,,
,,,2327,0.8125,,,,,,
,,,2328,0.84375,,,,,,
,,,2329,0.875,,,,,,
,,,2330,0.71875,,,,,,
,,,2331,0.84375,,,,,,
,,,2332,0.8125,,,,,,
,,,2333,0.78125,,,,,,
,,,2334,0.8125,,,,,,
,,,2335,0.78125,,,,,,
,,,2336,0.90625,,,,,,
,,,2337,0.8125,,,,,,
,,,2338,0.875,,,,,,
,,,2339,0.875,,,,,,
,,,2340,0.84375,,,,,,
,,,2341,0.78125,,,,,,
,,,2342,0.78125,,,,,,
,,,2343,0.75,,,,,,
,,,2344,0.90625,,,,,,
,,,2345,0.78125,,,,,,
,,,2346,0.84375,,,,,,
,,,2347,0.71875,,,,,,
,,,2348,0.84375,,,,,,
,,,2349,0.71875,,,,,,
,,,2350,0.875,,,,,,
,,,2351,0.5625,,,,,,
,,,2352,0.71875,,,,,,
,,,2353,0.8125,,,,,,
,,,2354,0.625,,,,,,
,,14,21104,,0.6130797266960144,0.7897999882698059,,,,
,,14,21104,,,,0.8236666917800903,,,
0.7071506381034851,0.78125,15,21149,,,,,,,
0.37038949131965637,0.875,15,21199,,,,,,,
0.290304958820343,0.9375,15,21249,,,,,,,
0.7417145371437073,0.75,15,21299,,,,,,,
0.4990954101085663,0.78125,15,21349,,,,,,,
0.5783591270446777,0.78125,15,21399,,,,,,,
0.48711803555488586,0.78125,15,21449,,,,,,,
0.4431889057159424,0.84375,15,21499,,,,,,,
0.704552173614502,0.75,15,21549,,,,,,,
0.5236334204673767,0.75,15,21599,,,,,,,
0.45077985525131226,0.78125,15,21649,,,,,,,
0.32879966497421265,0.84375,15,21699,,,,,,,
0.6722667813301086,0.84375,15,21749,,,,,,,
0.6272143721580505,0.875,15,21799,,,,,,,
0.28681129217147827,0.90625,15,21849,,,,,,,
0.29719972610473633,0.90625,15,21899,,,,,,,
0.530599057674408,0.78125,15,21949,,,,,,,
0.691328227519989,0.71875,15,21999,,,,,,,
0.2712903618812561,0.90625,15,22049,,,,,,,
0.3800681233406067,0.875,15,22099,,,,,,,
0.2542266547679901,0.9375,15,22149,,,,,,,
0.3697776198387146,0.8125,15,22199,,,,,,,
0.7501034736633301,0.6875,15,22249,,,,,,,
0.6714321374893188,0.71875,15,22299,,,,,,,
0.28554609417915344,0.9375,15,22349,,,,,,,
0.4607982933521271,0.8125,15,22399,,,,,,,
0.40022245049476624,0.875,15,22449,,,,,,,
0.610279381275177,0.78125,15,22499,,,,,,,
,,,2355,0.90625,,,,,,
,,,2356,0.78125,,,,,,
,,,2357,0.71875,,,,,,
,,,2358,0.71875,,,,,,
,,,2359,0.8125,,,,,,
,,,2360,0.6875,,,,,,
,,,2361,0.96875,,,,,,
,,,2362,0.84375,,,,,,
,,,2363,0.75,,,,,,
,,,2364,0.8125,,,,,,
,,,2365,0.78125,,,,,,
,,,2366,0.875,,,,,,
,,,2367,0.75,,,,,,
,,,2368,0.6875,,,,,,
,,,2369,0.84375,,,,,,
,,,2370,0.875,,,,,,
,,,2371,0.875,,,,,,
,,,2372,0.78125,,,,,,
,,,2373,0.875,,,,,,
,,,2374,0.71875,,,,,,
,,,2375,0.6875,,,,,,
,,,2376,0.78125,,,,,,
,,,2377,0.6875,,,,,,
,,,2378,0.71875,,,,,,
,,,2379,0.8125,,,,,,
,,,2380,0.875,,,,,,
,,,2381,0.75,,,,,,
,,,2382,0.875,,,,,,
,,,2383,0.8125,,,,,,
,,,2384,0.75,,,,,,
,,,2385,0.65625,,,,,,
,,,2386,0.84375,,,,,,
,,,2387,0.71875,,,,,,
,,,2388,0.84375,,,,,,
,,,2389,0.9375,,,,,,
,,,2390,0.90625,,,,,,
,,,2391,0.6875,,,,,,
,,,2392,0.875,,,,,,
,,,2393,0.8125,,,,,,
,,,2394,0.875,,,,,,
,,,2395,0.875,,,,,,
,,,2396,0.65625,,,,,,
,,,2397,0.9375,,,,,,
,,,2398,0.875,,,,,,
,,,2399,0.75,,,,,,
,,,2400,0.84375,,,,,,
,,,2401,0.84375,,,,,,
,,,2402,0.6875,,,,,,
,,,2403,0.8125,,,,,,
,,,2404,0.84375,,,,,,
,,,2405,0.8125,,,,,,
,,,2406,0.90625,,,,,,
,,,2407,0.875,,,,,,
,,,2408,0.71875,,,,,,
,,,2409,0.8125,,,,,,
,,,2410,0.84375,,,,,,
,,,2411,0.75,,,,,,
,,,2412,0.90625,,,,,,
,,,2413,0.78125,,,,,,
,,,2414,0.65625,,,,,,
,,,2415,0.8125,,,,,,
,,,2416,0.78125,,,,,,
,,,2417,0.78125,,,,,,
,,,2418,0.8125,,,,,,
,,,2419,0.71875,,,,,,
,,,2420,0.78125,,,,,,
,,,2421,0.75,,,,,,
,,,2422,0.84375,,,,,,
,,,2423,0.75,,,,,,
,,,2424,0.6875,,,,,,
,,,2425,0.90625,,,,,,
,,,2426,0.75,,,,,,
,,,2427,0.875,,,,,,
,,,2428,0.78125,,,,,,
,,,2429,0.9375,,,,,,
,,,2430,0.78125,,,,,,
,,,2431,0.71875,,,,,,
,,,2432,0.84375,,,,,,
,,,2433,0.71875,,,,,,
,,,2434,0.75,,,,,,
,,,2435,0.75,,,,,,
,,,2436,0.84375,,,,,,
,,,2437,0.9375,,,,,,
,,,2438,0.8125,,,,,,
,,,2439,0.78125,,,,,,
,,,2440,0.75,,,,,,
,,,2441,0.84375,,,,,,
,,,2442,0.84375,,,,,,
,,,2443,0.84375,,,,,,
,,,2444,0.9375,,,,,,
,,,2445,0.84375,,,,,,
,,,2446,0.71875,,,,,,
,,,2447,0.75,,,,,,
,,,2448,0.78125,,,,,,
,,,2449,0.84375,,,,,,
,,,2450,0.8125,,,,,,
,,,2451,0.875,,,,,,
,,,2452,0.75,,,,,,
,,,2453,0.78125,,,,,,
,,,2454,0.84375,,,,,,
,,,2455,0.78125,,,,,,
,,,2456,0.71875,,,,,,
,,,2457,0.90625,,,,,,
,,,2458,0.78125,,,,,,
,,,2459,0.78125,,,,,,
,,,2460,0.875,,,,,,
,,,2461,0.84375,,,,,,
,,,2462,0.875,,,,,,
,,,2463,0.75,,,,,,
,,,2464,0.71875,,,,,,
,,,2465,0.84375,,,,,,
,,,2466,0.78125,,,,,,
,,,2467,0.78125,,,,,,
,,,2468,0.875,,,,,,
,,,2469,0.84375,,,,,,
,,,2470,0.6875,,,,,,
,,,2471,0.75,,,,,,
,,,2472,0.78125,,,,,,
,,,2473,0.75,,,,,,
,,,2474,0.75,,,,,,
,,,2475,0.71875,,,,,,
,,,2476,0.84375,,,,,,
,,,2477,0.71875,,,,,,
,,,2478,0.71875,,,,,,
,,,2479,0.84375,,,,,,
,,,2480,0.875,,,,,,
,,,2481,0.84375,,,,,,
,,,2482,0.6875,,,,,,
,,,2483,0.84375,,,,,,
,,,2484,0.75,,,,,,
,,,2485,0.9375,,,,,,
,,,2486,0.90625,,,,,,
,,,2487,0.84375,,,,,,
,,,2488,0.8125,,,,,,
,,,2489,0.71875,,,,,,
,,,2490,0.75,,,,,,
,,,2491,0.78125,,,,,,
,,,2492,0.84375,,,,,,
,,,2493,0.84375,,,,,,
,,,2494,0.75,,,,,,
,,,2495,0.90625,,,,,,
,,,2496,0.875,,,,,,
,,,2497,0.8125,,,,,,
,,,2498,0.71875,,,,,,
,,,2499,0.84375,,,,,,
,,,2500,0.78125,,,,,,
,,,2501,0.9375,,,,,,
,,,2502,0.6875,,,,,,
,,,2503,0.75,,,,,,
,,,2504,0.71875,,,,,,
,,,2505,0.90625,,,,,,
,,,2506,0.84375,,,,,,
,,,2507,0.90625,,,,,,
,,,2508,0.6875,,,,,,
,,,2509,0.75,,,,,,
,,,2510,0.875,,,,,,
,,,2511,0.625,,,,,,
,,15,22511,,0.5954684615135193,0.8022000193595886,,,,
,,15,22511,,,,0.8340222239494324,,,
0.44229578971862793,0.78125,16,22549,,,,,,,
0.30481016635894775,0.90625,16,22599,,,,,,,
0.4889589250087738,0.84375,16,22649,,,,,,,
0.41888636350631714,0.875,16,22699,,,,,,,
0.31819355487823486,0.875,16,22749,,,,,,,
0.38677680492401123,0.84375,16,22799,,,,,,,
0.4060790240764618,0.90625,16,22849,,,,,,,
0.28825920820236206,0.9375,16,22899,,,,,,,
0.41073518991470337,0.875,16,22949,,,,,,,
0.5888732075691223,0.78125,16,22999,,,,,,,
0.3640897870063782,0.90625,16,23049,,,,,,,
0.5659874677658081,0.78125,16,23099,,,,,,,
0.23544448614120483,0.9375,16,23149,,,,,,,
0.29753994941711426,0.875,16,23199,,,,,,,
0.23553091287612915,0.96875,16,23249,,,,,,,
0.36798515915870667,0.90625,16,23299,,,,,,,
0.5046889781951904,0.84375,16,23349,,,,,,,
0.5202065110206604,0.84375,16,23399,,,,,,,
0.6363056302070618,0.8125,16,23449,,,,,,,
0.2288152426481247,0.9375,16,23499,,,,,,,
0.35094377398490906,0.875,16,23549,,,,,,,
0.34520187973976135,0.90625,16,23599,,,,,,,
0.6227629780769348,0.75,16,23649,,,,,,,
0.8897543549537659,0.71875,16,23699,,,,,,,
0.6382426023483276,0.78125,16,23749,,,,,,,
0.4974888563156128,0.84375,16,23799,,,,,,,
0.8629550337791443,0.6875,16,23849,,,,,,,
0.6241039633750916,0.8125,16,23899,,,,,,,
,,,2512,0.9375,,,,,,
,,,2513,0.84375,,,,,,
,,,2514,0.71875,,,,,,
,,,2515,0.8125,,,,,,
,,,2516,0.71875,,,,,,
,,,2517,0.71875,,,,,,
,,,2518,0.9375,,,,,,
,,,2519,0.78125,,,,,,
,,,2520,0.71875,,,,,,
,,,2521,0.8125,,,,,,
,,,2522,0.78125,,,,,,
,,,2523,0.84375,,,,,,
,,,2524,0.875,,,,,,
,,,2525,0.78125,,,,,,
,,,2526,0.875,,,,,,
,,,2527,0.875,,,,,,
,,,2528,0.875,,,,,,
,,,2529,0.75,,,,,,
,,,2530,0.75,,,,,,
,,,2531,0.875,,,,,,
,,,2532,0.75,,,,,,
,,,2533,0.75,,,,,,
,,,2534,0.78125,,,,,,
,,,2535,0.75,,,,,,
,,,2536,0.78125,,,,,,
,,,2537,0.78125,,,,,,
,,,2538,0.8125,,,,,,
,,,2539,0.71875,,,,,,
,,,2540,0.71875,,,,,,
,,,2541,0.8125,,,,,,
,,,2542,0.625,,,,,,
,,,2543,0.78125,,,,,,
,,,2544,0.75,,,,,,
,,,2545,0.78125,,,,,,
,,,2546,0.875,,,,,,
,,,2547,0.90625,,,,,,
,,,2548,0.75,,,,,,
,,,2549,0.8125,,,,,,
,,,2550,0.75,,,,,,
,,,2551,0.75,,,,,,
,,,2552,0.90625,,,,,,
,,,2553,0.78125,,,,,,
,,,2554,0.84375,,,,,,
,,,2555,0.875,,,,,,
,,,2556,0.78125,,,,,,
,,,2557,0.875,,,,,,
,,,2558,0.90625,,,,,,
,,,2559,0.625,,,,,,
,,,2560,0.75,,,,,,
,,,2561,0.875,,,,,,
,,,2562,0.90625,,,,,,
,,,2563,0.9375,,,,,,
,,,2564,0.84375,,,,,,
,,,2565,0.78125,,,,,,
,,,2566,0.8125,,,,,,
,,,2567,0.84375,,,,,,
,,,2568,0.8125,,,,,,
,,,2569,0.8125,,,,,,
,,,2570,0.75,,,,,,
,,,2571,0.84375,,,,,,
,,,2572,0.78125,,,,,,
,,,2573,0.8125,,,,,,
,,,2574,0.78125,,,,,,
,,,2575,0.78125,,,,,,
,,,2576,0.8125,,,,,,
,,,2577,0.71875,,,,,,
,,,2578,0.8125,,,,,,
,,,2579,0.71875,,,,,,
,,,2580,0.875,,,,,,
,,,2581,0.75,,,,,,
,,,2582,0.8125,,,,,,
,,,2583,0.65625,,,,,,
,,,2584,0.75,,,,,,
,,,2585,0.75,,,,,,
,,,2586,0.84375,,,,,,
,,,2587,0.875,,,,,,
,,,2588,0.9375,,,,,,
,,,2589,0.84375,,,,,,
,,,2590,0.71875,,,,,,
,,,2591,0.75,,,,,,
,,,2592,0.75,,,,,,
,,,2593,0.75,,,,,,
,,,2594,0.8125,,,,,,
,,,2595,0.78125,,,,,,
,,,2596,0.78125,,,,,,
,,,2597,0.75,,,,,,
,,,2598,0.78125,,,,,,
,,,2599,0.78125,,,,,,
,,,2600,0.84375,,,,,,
,,,2601,0.71875,,,,,,
,,,2602,0.84375,,,,,,
,,,2603,0.6875,,,,,,
,,,2604,0.8125,,,,,,
,,,2605,0.78125,,,,,,
,,,2606,0.625,,,,,,
,,,2607,0.6875,,,,,,
,,,2608,0.875,,,,,,
,,,2609,0.75,,,,,,
,,,2610,0.78125,,,,,,
,,,2611,0.8125,,,,,,
,,,2612,0.78125,,,,,,
,,,2613,0.75,,,,,,
,,,2614,0.9375,,,,,,
,,,2615,0.78125,,,,,,
,,,2616,0.71875,,,,,,
,,,2617,0.8125,,,,,,
,,,2618,0.875,,,,,,
,,,2619,0.78125,,,,,,
,,,2620,0.8125,,,,,,
,,,2621,0.84375,,,,,,
,,,2622,0.78125,,,,,,
,,,2623,0.84375,,,,,,
,,,2624,0.78125,,,,,,
,,,2625,0.8125,,,,,,
,,,2626,0.84375,,,,,,
,,,2627,0.6875,,,,,,
,,,2628,0.6875,,,,,,
,,,2629,0.71875,,,,,,
,,,2630,0.78125,,,,,,
,,,2631,0.8125,,,,,,
,,,2632,0.875,,,,,,
,,,2633,0.90625,,,,,,
,,,2634,0.75,,,,,,
,,,2635,0.78125,,,,,,
,,,2636,0.78125,,,,,,
,,,2637,0.8125,,,,,,
,,,2638,0.6875,,,,,,
,,,2639,0.75,,,,,,
,,,2640,0.8125,,,,,,
,,,2641,0.78125,,,,,,
,,,2642,0.8125,,,,,,
,,,2643,0.9375,,,,,,
,,,2644,0.71875,,,,,,
,,,2645,0.90625,,,,,,
,,,2646,0.84375,,,,,,
,,,2647,0.71875,,,,,,
,,,2648,0.8125,,,,,,
,,,2649,0.75,,,,,,
,,,2650,0.90625,,,,,,
,,,2651,0.8125,,,,,,
,,,2652,0.96875,,,,,,
,,,2653,0.75,,,,,,
,,,2654,0.84375,,,,,,
,,,2655,0.75,,,,,,
,,,2656,0.75,,,,,,
,,,2657,0.8125,,,,,,
,,,2658,0.875,,,,,,
,,,2659,0.84375,,,,,,
,,,2660,0.8125,,,,,,
,,,2661,0.8125,,,,,,
,,,2662,0.84375,,,,,,
,,,2663,0.78125,,,,,,
,,,2664,0.9375,,,,,,
,,,2665,0.625,,,,,,
,,,2666,0.84375,,,,,,
,,,2667,0.8125,,,,,,
,,,2668,0.625,,,,,,
,,16,23918,,0.5969070792198181,0.7979999780654907,,,,
,,16,23918,,,,0.8378000259399414,,,
0.4700298607349396,0.8125,17,23949,,,,,,,
0.6386478543281555,0.75,17,23999,,,,,,,
0.4204537570476532,0.875,17,24049,,,,,,,
0.26748377084732056,0.9375,17,24099,,,,,,,
0.4279758334159851,0.875,17,24149,,,,,,,
0.2216525375843048,0.90625,17,24199,,,,,,,
0.3611389994621277,0.84375,17,24249,,,,,,,
0.3071771264076233,0.84375,17,24299,,,,,,,
0.24323636293411255,0.875,17,24349,,,,,,,
0.3137373924255371,0.9375,17,24399,,,,,,,
0.32197055220603943,0.875,17,24449,,,,,,,
0.2480667382478714,0.90625,17,24499,,,,,,,
0.4418219029903412,0.84375,17,24549,,,,,,,
0.8006680607795715,0.78125,17,24599,,,,,,,
0.3645884096622467,0.8125,17,24649,,,,,,,
0.5946922302246094,0.71875,17,24699,,,,,,,
0.3586728870868683,0.84375,17,24749,,,,,,,
0.5569365620613098,0.78125,17,24799,,,,,,,
0.39096882939338684,0.84375,17,24849,,,,,,,
0.3586176633834839,0.875,17,24899,,,,,,,
0.32217684388160706,0.84375,17,24949,,,,,,,
0.3946305811405182,0.8125,17,24999,,,,,,,
0.5092068910598755,0.75,17,25049,,,,,,,
0.4148571789264679,0.84375,17,25099,,,,,,,
0.5007235407829285,0.84375,17,25149,,,,,,,
0.43413594365119934,0.8125,17,25199,,,,,,,
0.48095348477363586,0.78125,17,25249,,,,,,,
0.7069892883300781,0.71875,17,25299,,,,,,,
,,,2669,0.90625,,,,,,
,,,2670,0.71875,,,,,,
,,,2671,0.6875,,,,,,
,,,2672,0.6875,,,,,,
,,,2673,0.84375,,,,,,
,,,2674,0.71875,,,,,,
,,,2675,0.90625,,,,,,
,,,2676,0.75,,,,,,
,,,2677,0.625,,,,,,
,,,2678,0.75,,,,,,
,,,2679,0.6875,,,,,,
,,,2680,0.75,,,,,,
,,,2681,0.75,,,,,,
,,,2682,0.75,,,,,,
,,,2683,0.84375,,,,,,
,,,2684,0.71875,,,,,,
,,,2685,0.78125,,,,,,
,,,2686,0.75,,,,,,
,,,2687,0.75,,,,,,
,,,2688,0.75,,,,,,
,,,2689,0.8125,,,,,,
,,,2690,0.65625,,,,,,
,,,2691,0.78125,,,,,,
,,,2692,0.75,,,,,,
,,,2693,0.78125,,,,,,
,,,2694,0.78125,,,,,,
,,,2695,0.8125,,,,,,
,,,2696,0.9375,,,,,,
,,,2697,0.84375,,,,,,
,,,2698,0.71875,,,,,,
,,,2699,0.625,,,,,,
,,,2700,0.8125,,,,,,
,,,2701,0.71875,,,,,,
,,,2702,0.875,,,,,,
,,,2703,0.875,,,,,,
,,,2704,0.875,,,,,,
,,,2705,0.75,,,,,,
,,,2706,0.84375,,,,,,
,,,2707,0.84375,,,,,,
,,,2708,0.78125,,,,,,
,,,2709,0.90625,,,,,,
,,,2710,0.78125,,,,,,
,,,2711,0.875,,,,,,
,,,2712,0.8125,,,,,,
,,,2713,0.8125,,,,,,
,,,2714,0.8125,,,,,,
,,,2715,0.78125,,,,,,
,,,2716,0.71875,,,,,,
,,,2717,0.78125,,,,,,
,,,2718,0.9375,,,,,,
,,,2719,0.78125,,,,,,
,,,2720,0.90625,,,,,,
,,,2721,0.9375,,,,,,
,,,2722,0.6875,,,,,,
,,,2723,0.96875,,,,,,
,,,2724,0.78125,,,,,,
,,,2725,0.75,,,,,,
,,,2726,0.75,,,,,,
,,,2727,0.78125,,,,,,
,,,2728,0.78125,,,,,,
,,,2729,0.78125,,,,,,
,,,2730,0.75,,,,,,
,,,2731,0.8125,,,,,,
,,,2732,0.8125,,,,,,
,,,2733,0.8125,,,,,,
,,,2734,0.78125,,,,,,
,,,2735,0.75,,,,,,
,,,2736,0.78125,,,,,,
,,,2737,0.875,,,,,,
,,,2738,0.59375,,,,,,
,,,2739,0.84375,,,,,,
,,,2740,0.8125,,,,,,
,,,2741,0.8125,,,,,,
,,,2742,0.71875,,,,,,
,,,2743,0.9375,,,,,,
,,,2744,0.875,,,,,,
,,,2745,0.96875,,,,,,
,,,2746,0.875,,,,,,
,,,2747,0.59375,,,,,,
,,,2748,0.875,,,,,,
,,,2749,0.71875,,,,,,
,,,2750,0.8125,,,,,,
,,,2751,0.84375,,,,,,
,,,2752,0.75,,,,,,
,,,2753,0.84375,,,,,,
,,,2754,0.75,,,,,,
,,,2755,0.71875,,,,,,
,,,2756,0.75,,,,,,
,,,2757,0.625,,,,,,
,,,2758,0.78125,,,,,,
,,,2759,0.8125,,,,,,
,,,2760,0.6875,,,,,,
,,,2761,0.8125,,,,,,
,,,2762,0.71875,,,,,,
,,,2763,0.75,,,,,,
,,,2764,0.65625,,,,,,
,,,2765,0.875,,,,,,
,,,2766,0.8125,,,,,,
,,,2767,0.6875,,,,,,
,,,2768,0.84375,,,,,,
,,,2769,0.75,,,,,,
,,,2770,0.59375,,,,,,
,,,2771,0.96875,,,,,,
,,,2772,0.75,,,,,,
,,,2773,0.8125,,,,,,
,,,2774,0.875,,,,,,
,,,2775,0.75,,,,,,
,,,2776,0.8125,,,,,,
,,,2777,0.84375,,,,,,
,,,2778,0.8125,,,,,,
,,,2779,0.8125,,,,,,
,,,2780,0.78125,,,,,,
,,,2781,0.71875,,,,,,
,,,2782,0.75,,,,,,
,,,2783,0.78125,,,,,,
,,,2784,0.8125,,,,,,
,,,2785,0.6875,,,,,,
,,,2786,0.90625,,,,,,
,,,2787,0.78125,,,,,,
,,,2788,0.875,,,,,,
,,,2789,0.6875,,,,,,
,,,2790,0.8125,,,,,,
,,,2791,0.75,,,,,,
,,,2792,0.78125,,,,,,
,,,2793,0.84375,,,,,,
,,,2794,0.78125,,,,,,
,,,2795,0.625,,,,,,
,,,2796,0.625,,,,,,
,,,2797,0.8125,,,,,,
,,,2798,0.71875,,,,,,
,,,2799,0.84375,,,,,,
,,,2800,0.84375,,,,,,
,,,2801,0.78125,,,,,,
,,,2802,0.6875,,,,,,
,,,2803,0.75,,,,,,
,,,2804,0.78125,,,,,,
,,,2805,0.84375,,,,,,
,,,2806,0.78125,,,,,,
,,,2807,0.90625,,,,,,
,,,2808,0.78125,,,,,,
,,,2809,0.90625,,,,,,
,,,2810,0.84375,,,,,,
,,,2811,0.8125,,,,,,
,,,2812,0.875,,,,,,
,,,2813,0.71875,,,,,,
,,,2814,0.75,,,,,,
,,,2815,0.78125,,,,,,
,,,2816,0.71875,,,,,,
,,,2817,0.8125,,,,,,
,,,2818,0.71875,,,,,,
,,,2819,0.78125,,,,,,
,,,2820,0.71875,,,,,,
,,,2821,0.8125,,,,,,
,,,2822,0.625,,,,,,
,,,2823,0.8125,,,,,,
,,,2824,0.75,,,,,,
,,,2825,0.875,,,,,,
,,17,25325,,0.6401387453079224,0.7847999930381775,,,,
,,17,25325,,,,0.8342221975326538,,,
1.1549603939056396,0.65625,18,25349,,,,,,,
0.6275964379310608,0.71875,18,25399,,,,,,,
0.7579703330993652,0.78125,18,25449,,,,,,,
0.5827051401138306,0.78125,18,25499,,,,,,,
0.4972255229949951,0.75,18,25549,,,,,,,
0.6334705352783203,0.8125,18,25599,,,,,,,
0.3905837833881378,0.90625,18,25649,,,,,,,
0.5289283990859985,0.8125,18,25699,,,,,,,
0.4247320890426636,0.875,18,25749,,,,,,,
0.47576725482940674,0.84375,18,25799,,,,,,,
0.4255381226539612,0.78125,18,25849,,,,,,,
0.5363399982452393,0.78125,18,25899,,,,,,,
0.6535361409187317,0.75,18,25949,,,,,,,
0.5824831128120422,0.78125,18,25999,,,,,,,
0.35427534580230713,0.84375,18,26049,,,,,,,
0.18416927754878998,0.90625,18,26099,,,,,,,
0.3686045706272125,0.90625,18,26149,,,,,,,
0.4047367572784424,0.8125,18,26199,,,,,,,
0.28424105048179626,0.90625,18,26249,,,,,,,
0.3043871521949768,0.875,18,26299,,,,,,,
0.5512750148773193,0.75,18,26349,,,,,,,
0.3901490867137909,0.90625,18,26399,,,,,,,
0.2997012734413147,0.875,18,26449,,,,,,,
0.5874871611595154,0.875,18,26499,,,,,,,
0.39503028988838196,0.90625,18,26549,,,,,,,
0.44665291905403137,0.875,18,26599,,,,,,,
0.597120463848114,0.84375,18,26649,,,,,,,
0.5366852879524231,0.75,18,26699,,,,,,,
,,,2826,0.875,,,,,,
,,,2827,0.75,,,,,,
,,,2828,0.75,,,,,,
,,,2829,0.71875,,,,,,
,,,2830,0.78125,,,,,,
,,,2831,0.71875,,,,,,
,,,2832,0.90625,,,,,,
,,,2833,0.84375,,,,,,
,,,2834,0.65625,,,,,,
,,,2835,0.71875,,,,,,
,,,2836,0.6875,,,,,,
,,,2837,0.8125,,,,,,
,,,2838,0.84375,,,,,,
,,,2839,0.65625,,,,,,
,,,2840,0.78125,,,,,,
,,,2841,0.8125,,,,,,
,,,2842,0.75,,,,,,
,,,2843,0.75,,,,,,
,,,2844,0.8125,,,,,,
,,,2845,0.78125,,,,,,
,,,2846,0.78125,,,,,,
,,,2847,0.78125,,,,,,
,,,2848,0.8125,,,,,,
,,,2849,0.625,,,,,,
,,,2850,0.6875,,,,,,
,,,2851,0.90625,,,,,,
,,,2852,0.75,,,,,,
,,,2853,0.84375,,,,,,
,,,2854,0.6875,,,,,,
,,,2855,0.78125,,,,,,
,,,2856,0.6875,,,,,,
,,,2857,0.65625,,,,,,
,,,2858,0.71875,,,,,,
,,,2859,0.8125,,,,,,
,,,2860,0.875,,,,,,
,,,2861,0.90625,,,,,,
,,,2862,0.78125,,,,,,
,,,2863,0.84375,,,,,,
,,,2864,0.875,,,,,,
,,,2865,0.78125,,,,,,
,,,2866,0.8125,,,,,,
,,,2867,0.71875,,,,,,
,,,2868,0.8125,,,,,,
,,,2869,0.8125,,,,,,
,,,2870,0.8125,,,,,,
,,,2871,0.9375,,,,,,
,,,2872,0.84375,,,,,,
,,,2873,0.78125,,,,,,
,,,2874,0.84375,,,,,,
,,,2875,0.84375,,,,,,
,,,2876,0.84375,,,,,,
,,,2877,0.9375,,,,,,
